method,method_label,direction,seed,run_name,error_type,rank_within_type,score,target_far,selected_threshold,empirical_far,tar_at_far,is_error_at_threshold,probe_index,gallery_index,same_class,split_file,scores_path,probe_path,probe_dataset,probe_session,probe_hand,probe_subject_id,probe_palm_id,probe_class_id,probe_sample_id,gallery_path,gallery_dataset,gallery_session,gallery_hand,gallery_subject_id,gallery_palm_id,gallery_class_id,gallery_sample_id
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,2,0.6000764966011047,0.001,0.3828794360160827,0.001,0.723,True,128,119,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00639.bmp,Tongji,session2,none,64,Tongji_00064,523,Tongji_session2_none_00639,data/segmented/Tongji/session1/00630.bmp,Tongji,session1,none,63,Tongji_00063,522,Tongji_session1_none_00630
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,3,0.5947913527488708,0.001,0.3828794360160827,0.001,0.723,True,126,112,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00637.bmp,Tongji,session2,none,64,Tongji_00064,523,Tongji_session2_none_00637,data/segmented/Tongji/session1/00623.bmp,Tongji,session1,none,63,Tongji_00063,522,Tongji_session1_none_00623
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,4,0.5823858976364136,0.001,0.3828794360160827,0.001,0.723,True,128,116,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00639.bmp,Tongji,session2,none,64,Tongji_00064,523,Tongji_session2_none_00639,data/segmented/Tongji/session1/00627.bmp,Tongji,session1,none,63,Tongji_00063,522,Tongji_session1_none_00627
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,5,0.5807355046272278,0.001,0.3828794360160827,0.001,0.723,True,125,110,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00636.bmp,Tongji,session2,none,64,Tongji_00064,523,Tongji_session2_none_00636,data/segmented/Tongji/session1/00621.bmp,Tongji,session1,none,63,Tongji_00063,522,Tongji_session1_none_00621
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,6,0.5730934143066406,0.001,0.3828794360160827,0.001,0.723,True,124,110,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00635.bmp,Tongji,session2,none,64,Tongji_00064,523,Tongji_session2_none_00635,data/segmented/Tongji/session1/00621.bmp,Tongji,session1,none,63,Tongji_00063,522,Tongji_session1_none_00621
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,7,0.5648289918899536,0.001,0.3828794360160827,0.001,0.723,True,128,117,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00639.bmp,Tongji,session2,none,64,Tongji_00064,523,Tongji_session2_none_00639,data/segmented/Tongji/session1/00628.bmp,Tongji,session1,none,63,Tongji_00063,522,Tongji_session1_none_00628
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,8,0.5628443956375122,0.001,0.3828794360160827,0.001,0.723,True,126,113,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00637.bmp,Tongji,session2,none,64,Tongji_00064,523,Tongji_session2_none_00637,data/segmented/Tongji/session1/00624.bmp,Tongji,session1,none,63,Tongji_00063,522,Tongji_session1_none_00624
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,9,0.562261164188385,0.001,0.3828794360160827,0.001,0.723,True,128,118,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00639.bmp,Tongji,session2,none,64,Tongji_00064,523,Tongji_session2_none_00639,data/segmented/Tongji/session1/00629.bmp,Tongji,session1,none,63,Tongji_00063,522,Tongji_session1_none_00629
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,10,0.5621641874313354,0.001,0.3828794360160827,0.001,0.723,True,126,119,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00637.bmp,Tongji,session2,none,64,Tongji_00064,523,Tongji_session2_none_00637,data/segmented/Tongji/session1/00630.bmp,Tongji,session1,none,63,Tongji_00063,522,Tongji_session1_none_00630
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,11,0.5597333908081055,0.001,0.3828794360160827,0.001,0.723,True,128,110,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00639.bmp,Tongji,session2,none,64,Tongji_00064,523,Tongji_session2_none_00639,data/segmented/Tongji/session1/00621.bmp,Tongji,session1,none,63,Tongji_00063,522,Tongji_session1_none_00621
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,12,0.5578083992004395,0.001,0.3828794360160827,0.001,0.723,True,125,119,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00636.bmp,Tongji,session2,none,64,Tongji_00064,523,Tongji_session2_none_00636,data/segmented/Tongji/session1/00630.bmp,Tongji,session1,none,63,Tongji_00063,522,Tongji_session1_none_00630
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,13,0.5560525059700012,0.001,0.3828794360160827,0.001,0.723,True,127,119,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00638.bmp,Tongji,session2,none,64,Tongji_00064,523,Tongji_session2_none_00638,data/segmented/Tongji/session1/00630.bmp,Tongji,session1,none,63,Tongji_00063,522,Tongji_session1_none_00630
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,14,0.5555008053779602,0.001,0.3828794360160827,0.001,0.723,True,126,114,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00637.bmp,Tongji,session2,none,64,Tongji_00064,523,Tongji_session2_none_00637,data/segmented/Tongji/session1/00625.bmp,Tongji,session1,none,63,Tongji_00063,522,Tongji_session1_none_00625
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,15,0.5550132393836975,0.001,0.3828794360160827,0.001,0.723,True,120,110,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00631.bmp,Tongji,session2,none,64,Tongji_00064,523,Tongji_session2_none_00631,data/segmented/Tongji/session1/00621.bmp,Tongji,session1,none,63,Tongji_00063,522,Tongji_session1_none_00621
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,16,0.5537831783294678,0.001,0.3828794360160827,0.001,0.723,True,125,113,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00636.bmp,Tongji,session2,none,64,Tongji_00064,523,Tongji_session2_none_00636,data/segmented/Tongji/session1/00624.bmp,Tongji,session1,none,63,Tongji_00063,522,Tongji_session1_none_00624
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,17,0.5525807738304138,0.001,0.3828794360160827,0.001,0.723,True,125,112,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00636.bmp,Tongji,session2,none,64,Tongji_00064,523,Tongji_session2_none_00636,data/segmented/Tongji/session1/00623.bmp,Tongji,session1,none,63,Tongji_00063,522,Tongji_session1_none_00623
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,18,0.5517258048057556,0.001,0.3828794360160827,0.001,0.723,True,128,112,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00639.bmp,Tongji,session2,none,64,Tongji_00064,523,Tongji_session2_none_00639,data/segmented/Tongji/session1/00623.bmp,Tongji,session1,none,63,Tongji_00063,522,Tongji_session1_none_00623
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,19,0.5492693781852722,0.001,0.3828794360160827,0.001,0.723,True,125,116,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00636.bmp,Tongji,session2,none,64,Tongji_00064,523,Tongji_session2_none_00636,data/segmented/Tongji/session1/00627.bmp,Tongji,session1,none,63,Tongji_00063,522,Tongji_session1_none_00627
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_accept_top_score,20,0.5455451607704163,0.001,0.3828794360160827,0.001,0.723,True,128,111,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/00639.bmp,Tongji,session2,none,64,Tongji_00064,523,Tongji_session2_none_00639,data/segmented/Tongji/session1/00622.bmp,Tongji,session1,none,63,Tongji_00063,522,Tongji_session1_none_00622
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_reject_low_score,1,-0.1384978592395782,0.001,0.3828794360160827,0.001,0.723,True,1160,1164,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/05841.bmp,Tongji,session2,none,585,Tongji_00585,1044,Tongji_session2_none_05841,data/segmented/Tongji/session1/05845.bmp,Tongji,session1,none,585,Tongji_00585,1044,Tongji_session1_none_05845
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_reject_low_score,2,-0.0970263183116912,0.001,0.3828794360160827,0.001,0.723,True,1160,1165,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/05841.bmp,Tongji,session2,none,585,Tongji_00585,1044,Tongji_session2_none_05841,data/segmented/Tongji/session1/05846.bmp,Tongji,session1,none,585,Tongji_00585,1044,Tongji_session1_none_05846
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_reject_low_score,3,-0.0919107347726821,0.001,0.3828794360160827,0.001,0.723,True,1161,1164,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/05842.bmp,Tongji,session2,none,585,Tongji_00585,1044,Tongji_session2_none_05842,data/segmented/Tongji/session1/05845.bmp,Tongji,session1,none,585,Tongji_00585,1044,Tongji_session1_none_05845
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_reject_low_score,4,-0.0840136483311653,0.001,0.3828794360160827,0.001,0.723,True,1160,1167,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/05841.bmp,Tongji,session2,none,585,Tongji_00585,1044,Tongji_session2_none_05841,data/segmented/Tongji/session1/05848.bmp,Tongji,session1,none,585,Tongji_00585,1044,Tongji_session1_none_05848
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_reject_low_score,5,-0.0769564658403396,0.001,0.3828794360160827,0.001,0.723,True,1160,1166,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/05841.bmp,Tongji,session2,none,585,Tongji_00585,1044,Tongji_session2_none_05841,data/segmented/Tongji/session1/05847.bmp,Tongji,session1,none,585,Tongji_00585,1044,Tongji_session1_none_05847
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_reject_low_score,6,-0.0505606047809124,0.001,0.3828794360160827,0.001,0.723,True,1160,1161,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/05841.bmp,Tongji,session2,none,585,Tongji_00585,1044,Tongji_session2_none_05841,data/segmented/Tongji/session1/05842.bmp,Tongji,session1,none,585,Tongji_00585,1044,Tongji_session1_none_05842
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_reject_low_score,7,-0.0429769903421402,0.001,0.3828794360160827,0.001,0.723,True,1161,1166,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/05842.bmp,Tongji,session2,none,585,Tongji_00585,1044,Tongji_session2_none_05842,data/segmented/Tongji/session1/05847.bmp,Tongji,session1,none,585,Tongji_00585,1044,Tongji_session1_none_05847
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_reject_low_score,8,-0.0359179563820362,0.001,0.3828794360160827,0.001,0.723,True,1160,1168,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/05841.bmp,Tongji,session2,none,585,Tongji_00585,1044,Tongji_session2_none_05841,data/segmented/Tongji/session1/05849.bmp,Tongji,session1,none,585,Tongji_00585,1044,Tongji_session1_none_05849
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_reject_low_score,9,-0.0253856629133224,0.001,0.3828794360160827,0.001,0.723,True,1167,1165,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/05848.bmp,Tongji,session2,none,585,Tongji_00585,1044,Tongji_session2_none_05848,data/segmented/Tongji/session1/05846.bmp,Tongji,session1,none,585,Tongji_00585,1044,Tongji_session1_none_05846
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_reject_low_score,10,-0.0208106655627489,0.001,0.3828794360160827,0.001,0.723,True,1161,1165,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/05842.bmp,Tongji,session2,none,585,Tongji_00585,1044,Tongji_session2_none_05842,data/segmented/Tongji/session1/05846.bmp,Tongji,session1,none,585,Tongji_00585,1044,Tongji_session1_none_05846
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_reject_low_score,11,-0.0138849802315235,0.001,0.3828794360160827,0.001,0.723,True,1166,1165,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/05847.bmp,Tongji,session2,none,585,Tongji_00585,1044,Tongji_session2_none_05847,data/segmented/Tongji/session1/05846.bmp,Tongji,session1,none,585,Tongji_00585,1044,Tongji_session1_none_05846
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_reject_low_score,12,-0.0116999112069606,0.001,0.3828794360160827,0.001,0.723,True,1167,1164,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/05848.bmp,Tongji,session2,none,585,Tongji_00585,1044,Tongji_session2_none_05848,data/segmented/Tongji/session1/05845.bmp,Tongji,session1,none,585,Tongji_00585,1044,Tongji_session1_none_05845
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_reject_low_score,13,-0.0094793112948536,0.001,0.3828794360160827,0.001,0.723,True,1161,1167,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/05842.bmp,Tongji,session2,none,585,Tongji_00585,1044,Tongji_session2_none_05842,data/segmented/Tongji/session1/05848.bmp,Tongji,session1,none,585,Tongji_00585,1044,Tongji_session1_none_05848
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_reject_low_score,14,-0.0055377027019858,0.001,0.3828794360160827,0.001,0.723,True,1014,1015,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/05425.bmp,Tongji,session2,none,543,Tongji_00543,1002,Tongji_session2_none_05425,data/segmented/Tongji/session1/05426.bmp,Tongji,session1,none,543,Tongji_00543,1002,Tongji_session1_none_05426
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_reject_low_score,15,0.0065149078145623,0.001,0.3828794360160827,0.001,0.723,True,1169,1164,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/05850.bmp,Tongji,session2,none,585,Tongji_00585,1044,Tongji_session2_none_05850,data/segmented/Tongji/session1/05845.bmp,Tongji,session1,none,585,Tongji_00585,1044,Tongji_session1_none_05845
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_reject_low_score,16,0.0135413967072963,0.001,0.3828794360160827,0.001,0.723,True,846,844,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/04797.bmp,Tongji,session2,none,480,Tongji_00480,939,Tongji_session2_none_04797,data/segmented/Tongji/session1/04795.bmp,Tongji,session1,none,480,Tongji_00480,939,Tongji_session1_none_04795
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_reject_low_score,17,0.0148020321503281,0.001,0.3828794360160827,0.001,0.723,True,1168,1165,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/05849.bmp,Tongji,session2,none,585,Tongji_00585,1044,Tongji_session2_none_05849,data/segmented/Tongji/session1/05846.bmp,Tongji,session1,none,585,Tongji_00585,1044,Tongji_session1_none_05846
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_reject_low_score,18,0.015126054175198,0.001,0.3828794360160827,0.001,0.723,True,1161,1161,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/05842.bmp,Tongji,session2,none,585,Tongji_00585,1044,Tongji_session2_none_05842,data/segmented/Tongji/session1/05842.bmp,Tongji,session1,none,585,Tongji_00585,1044,Tongji_session1_none_05842
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_reject_low_score,19,0.021430242806673,0.001,0.3828794360160827,0.001,0.723,True,1010,1012,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/05421.bmp,Tongji,session2,none,543,Tongji_00543,1002,Tongji_session2_none_05421,data/segmented/Tongji/session1/05423.bmp,Tongji,session1,none,543,Tongji_00543,1002,Tongji_session1_none_05423
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,false_reject_low_score,20,0.0234164986759424,0.001,0.3828794360160827,0.001,0.723,True,1168,1164,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/05849.bmp,Tongji,session2,none,585,Tongji_00585,1044,Tongji_session2_none_05849,data/segmented/Tongji/session1/05845.bmp,Tongji,session1,none,585,Tongji_00585,1044,Tongji_session1_none_05845
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,1,0.5218034982681274,0.001,0.3828794360160827,0.001,0.723,NA,666,333,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/03937.bmp,Tongji,session2,none,394,Tongji_00394,853,Tongji_session2_none_03937,data/segmented/Tongji/session1/01994.bmp,Tongji,session1,none,200,Tongji_00200,659,Tongji_session1_none_01994
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,2,0.5150551199913025,0.001,0.3828794360160827,0.001,0.723,NA,882,31,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/04883.bmp,Tongji,session2,none,489,Tongji_00489,948,Tongji_session2_none_04883,data/segmented/Tongji/session1/00182.bmp,Tongji,session1,none,19,Tongji_00019,478,Tongji_session1_none_00182
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,3,0.48743292689323425,0.001,0.3828794360160827,0.001,0.723,NA,910,720,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/04981.bmp,Tongji,session2,none,499,Tongji_00499,958,Tongji_session2_none_04981,data/segmented/Tongji/session1/04281.bmp,Tongji,session1,none,429,Tongji_00429,888,Tongji_session1_none_04281
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,4,0.48707103729248047,0.001,0.3828794360160827,0.001,0.723,NA,889,31,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/04890.bmp,Tongji,session2,none,489,Tongji_00489,948,Tongji_session2_none_04890,data/segmented/Tongji/session1/00182.bmp,Tongji,session1,none,19,Tongji_00019,478,Tongji_session1_none_00182
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,5,0.4746164083480835,0.001,0.3828794360160827,0.001,0.723,NA,888,31,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/04889.bmp,Tongji,session2,none,489,Tongji_00489,948,Tongji_session2_none_04889,data/segmented/Tongji/session1/00182.bmp,Tongji,session1,none,19,Tongji_00019,478,Tongji_session1_none_00182
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,6,0.47459831833839417,0.001,0.3828794360160827,0.001,0.723,NA,360,525,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/02091.bmp,Tongji,session2,none,210,Tongji_00210,669,Tongji_session2_none_02091,data/segmented/Tongji/session1/03276.bmp,Tongji,session1,none,328,Tongji_00328,787,Tongji_session1_none_03276
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,7,0.4619847238063812,0.001,0.3828794360160827,0.001,0.723,NA,817,863,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/04668.bmp,Tongji,session2,none,467,Tongji_00467,926,Tongji_session2_none_04668,data/segmented/Tongji/session1/04864.bmp,Tongji,session1,none,487,Tongji_00487,946,Tongji_session1_none_04864
